Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Outlet_Age,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Type_Drinks,Item_Type_Food,Item_Type_Non-Consumable,Item_Fat_Content_Low Fat,Item_Fat_Content_Non-Edible,Item_Fat_Content_Regular
9.8,0.013863257,45.106,1398.18,14,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
15.15,0.021471456,131.0284,131.8284,28,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
12.65,0.07048184085069421,109.1938,2036.6822,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
13.65,0.026067434,78.8302,713.0718,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
6.385,0.123710526,37.1874,247.0118,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
20.5,0.11954738699999999,108.9596,539.298,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
16.85,0.07969040299999999,113.4544,2908.2144,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
7.785,0.088691614,61.851000000000006,1454.773,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
11.1,0.10478432900000001,150.4366,151.1366,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
13.35,0.032024659,62.7194,1857.582,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
10.8,0.041950753,190.0214,2449.4782,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
15.0,0.091018048,60.2904,117.1808,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
5.175,0.037398953,84.2224,852.2239999999997,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
11.6,0.017845371999999998,179.0686,5688.5952,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
6.775,0.10545930699999999,84.625,2496.75,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
9.31,0.038032067999999995,61.351000000000006,822.263,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
15.0,0.064504433,47.306000000000004,652.484,6,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
13.3,0.021306635,119.8124,1896.1984,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
16.0,0.116063284,59.1246,753.0198,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
19.75,0.059336763,212.1902,424.7804,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
6.48,0.034091649,146.2076,2364.9216,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
17.099999999999998,0.081955735,142.0838,280.9676,28,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1
18.35,0.088551694,191.5504,5944.2624,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
12.5,0.071230537,128.102,885.5139999999999,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
8.39,0.024185517000000004,115.7176,1374.2112,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
17.7,0.041163522,80.8276,1868.2348,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
12.5,0.07048184085069421,80.8592,82.5592,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
7.420000000000001,0.07048184085069421,248.8092,6474.2392,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
15.6,0.08771969199999999,218.5798,4407.596,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
10.65,0.048677482,166.1526,2466.7889999999998,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
12.35,0.041907648,36.2216,346.216,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
6.035,0.065783783,188.22400000000002,5779.144,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
6.155,0.094807042,213.356,3835.008,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
16.75,0.128778474,89.1856,1581.9408,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
16.75,0.060668415999999996,172.4106,2908.8802,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
15.1,0.056067524,139.8496,1270.3464,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
21.25,0.114066204,233.03,5592.72,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
9.395,0.10039894,89.6856,878.8560000000001,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
17.6,0.097135675,89.3856,1318.2839999999999,26,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
20.5,0.032610007,37.4822,942.7728,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
13.15,0.165616415,172.6764,2061.3168,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
5.035,0.07048184085069421,228.2036,4781.7756,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
20.6,0.030362777,210.5244,6775.1808,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
14.5,0.03409886,162.621,815.605,28,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
14.65,0.145951533,160.9552,162.4552,28,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
5.48,0.015138833999999999,81.925,3079.325,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
19.35,0.031069992999999997,112.0544,223.7088,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
9.195,0.11553548699999999,59.5246,810.9444,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
5.26,0.02454694,95.7068,1166.4816,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
17.75,0.067175915,187.12400000000002,3728.48,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
6.235,0.11867435900000001,261.691,3155.892000000001,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
11.8,0.057421582,149.9366,1662.5026,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
20.7,0.114022125,92.9436,2174.5028,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
13.6,0.010033871,177.937,2293.681,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
5.82,0.080765853,169.179,2037.348,14,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
7.76,0.05930285,98.77,1697.79,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
18.35,0.041753387,187.6872,2836.308,11,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
7.285,0.050065211,157.4288,2042.6744,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
15.1,0.096020459,133.7942,2384.8956,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
7.0,0.15202235,106.62799999999999,639.168,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
17.7,0.08738330400000001,180.4292,4013.4424,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
18.35,0.03066757,193.4162,2116.5782,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
13.8,0.07048184085069421,74.3012,1669.8264,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
18.35,0.03321399,154.934,1225.072,16,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
17.5,0.097429924,172.8738,3649.2498,28,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
8.895,0.039120291,206.8296,4154.5920000000015,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
21.1,0.01055095,234.9958,13086.9648,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
15.5,0.053480419,42.376999999999995,1211.756,11,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
14.5,0.128520186,101.4332,1948.1308,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
9.3,0.044444955999999994,245.2802,10072.8882,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
8.26,0.034544435,116.0834,1267.0174,4,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
10.0,0.07367866299999999,120.944,2037.348,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
9.0,0.079668739,79.6644,1571.2879999999998,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
5.655,0.085447928,165.85,1830.95,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
18.6,0.08043445099999999,93.4436,1701.7848,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
15.0,0.044978225,140.8838,2247.7408,14,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
20.5,0.023190133999999998,153.434,3981.4840000000004,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
8.785,0.025967623999999998,119.9414,1462.0968,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
8.77,0.046962004,173.8422,3448.844,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
18.75,0.05233528,108.12799999999999,1065.28,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
19.85,0.17635245,220.8772,4225.1668,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
17.5,0.013692598,259.7304,3616.6256,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
14.6,0.07048184085069421,242.3538,5287.7836,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
11.8,0.09365572800000001,127.1704,3004.0896,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
11.65,0.018275816,110.8544,111.8544,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
13.65,0.18416771199999998,213.7902,1274.3412,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
16.099999999999998,0.158954903,34.9558,1120.5414,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
16.6,0.050392993,118.4124,3199.8348,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
18.0,0.008558144,79.0618,1208.427,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7.17,0.05982088400000001,130.3968,3523.4136,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
10.3,0.070149088,264.5226,3436.1938,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
5.78,0.09591947199999999,162.6552,5685.932,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
12.85,0.058092551,172.0422,517.3266,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
11.5,0.286357776,123.9704,375.5112,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
7.855,0.161798604,37.2848,745.696,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
9.6,0.14874289599999999,107.12799999999999,319.584,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
17.35,0.07048184085069421,72.2038,886.8456,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
9.0,0.032022535,101.8016,1720.4272,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
11.85,0.049842613,164.2526,3946.8624,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
18.7,0.15630419199999998,256.3672,255.6672,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
10.195,0.012458143,196.31099999999998,589.2330000000002,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
15.7,0.037201127,181.7634,2544.6876,26,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
15.7,0.045274134,177.96599999999995,3415.554,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
8.88,0.098603729,210.727,4194.54,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
15.2,0.09745748300000001,114.4492,579.246,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
10.195,0.051661272,33.3558,848.895,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
6.67,0.07048184085069421,133.0626,1573.9512,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
17.35,0.041273391,91.6804,3858.9768,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
18.0,0.141997869,90.5514,2036.6822,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
8.975,0.07048184085069421,84.9224,1278.336,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
13.8,0.058339153,246.2802,1228.401,4,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
16.35,0.020544065,49.9324,259.66200000000003,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
6.11,0.103503049,129.6968,1174.4712,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
7.785,0.140342195,105.6306,627.1836,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
8.92,0.12929931,178.237,7939.665,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
18.85,0.036031137000000005,60.4562,1125.8678,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
11.0,0.008903211999999999,120.9756,2787.0388,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
6.65,0.087669485,127.2678,2416.1882,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
7.5,0.07048184085069421,59.2588,916.1408,14,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
5.985,0.005661669,186.5924,2591.2936,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
6.78,0.07048184085069421,95.012,2050.6639999999998,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
6.195,0.07198553,122.2098,1205.098,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
18.6,0.17133418,48.8376,287.6256,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8.63,0.047329385,174.1422,517.3266,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
11.8,0.170977155,117.0834,1842.9344,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
7.075,0.058298384,145.8128,1725.7536,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
8.395,0.039715591,100.1042,1289.6546,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
17.85,0.046824729,153.6682,1829.6184,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
12.35,0.311090379,79.2328,154.4656,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
14.6,0.059611153,238.3538,2163.1842,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
6.63,0.103517853,164.95,4161.25,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
11.65,0.075834825,82.9908,1258.362,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
20.7,0.17007246199999998,183.8266,1844.266,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
8.77,0.07048184085069421,173.6422,517.3266,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
20.25,0.036399733999999996,219.3482,8323.8316,11,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
13.65,0.072912432,198.4426,5536.7928,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
17.7,0.012567811000000002,168.4474,2358.2636,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
8.315,0.035773394,144.3444,3483.4656,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
17.85,0.046382793,122.8388,2972.1312,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7.81,0.06783685099999999,246.1486,5375.6692,6,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
11.1,0.07048184085069421,220.7482,4380.964,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
18.1,0.022434417999999998,96.2094,952.0939999999999,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
8.88,0.086764795,153.8682,1829.6184,9,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
12.15,0.07048184085069421,39.1506,1480.0734,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
9.5,0.085437778,188.4872,3592.6568,4,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
15.25,0.089998959,215.1192,2157.192,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
11.3,0.054288645999999996,96.6094,2189.8162,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
12.15,0.07048184085069421,123.773,3325.671,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
16.35,0.016993203999999998,95.741,965.41,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
12.65,0.06908877,52.3324,1298.31,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
12.85,0.13744120099999999,157.66299999999995,2659.8709999999996,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
12.5,0.051970788,103.699,412.796,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
7.905,0.07048184085069421,109.1254,1627.881,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
17.85,0.02492239,153.4998,2922.1962,4,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
7.21,0.144924795,100.8332,1537.9979999999994,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
5.175,0.030349723,37.0874,423.4488,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
7.605,0.226284381,163.221,326.242,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
16.2,0.050625182000000005,193.1162,2501.4106,6,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
14.0,0.02371512,103.8332,1743.0644,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
8.42,0.112177581,65.9168,958.752,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
9.3,0.04774013,195.0136,194.4136,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
9.395,0.15930433300000002,226.172,3848.324,9,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
17.85,0.020989307999999998,260.7936,4697.8848,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
13.35,0.01769927,74.2012,1290.3204,28,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
6.13,0.07048184085069421,60.1536,1102.5648,26,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
15.1,0.096658404,216.9166,217.7166,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
20.1,0.054816925999999995,194.282,1544.656,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
16.5,0.068511103,103.699,1651.184,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
5.615,0.12574524,122.473,1354.9029999999998,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
7.52,0.044023213,183.095,5492.85,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
9.0,0.068754395,54.5614,1713.1034,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
13.8,0.024660202000000003,87.4172,178.4344,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
17.6,0.039214444,98.241,1930.82,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
20.5,0.036344721,122.3756,2544.6876,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
11.8,0.008554052,116.9492,1969.4364,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
18.25,0.170000805,155.963,4537.427,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
20.25,0.148302815,108.3938,2787.0388,14,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
15.85,0.081914677,177.637,3352.303,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
17.7,0.029914022000000002,166.2816,2516.724,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
6.035,0.06577134400000001,185.324,3728.48,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
13.150000000000002,0.043551753,184.495,7873.085,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
12.35,0.16394193699999998,117.0124,1540.6612,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
14.65,0.099692906,50.9666,717.7324,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
10.895,0.05983402400000001,133.5284,263.6568,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
15.75,0.166174549,37.4506,1062.6168,11,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
11.15,0.11993002900000001,44.2744,588.5672,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
8.985,0.057944376,131.531,1428.141,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
17.6,0.065649353,94.84100000000001,193.082,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
5.82,0.080249973,168.679,4923.5909999999985,28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
13.15,0.037952777,89.5856,1494.0552,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
9.195,0.064113698,86.5566,1183.7924,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
15.0,0.048841794,64.7168,3068.0064,28,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
19.6,0.02394662,106.9964,1788.3388,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
5.925,0.096000183,43.7086,1293.6494,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
20.2,0.074177667,93.2462,1018.0082,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
14.8,0.04368089,110.15700000000001,2306.9970000000008,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
7.75,0.083268523,32.9558,101.8674,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
8.575,0.071832909,194.1794,3316.3498,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
20.2,0.07048184085069421,197.21099999999998,3535.3979999999997,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
19.35,0.062625641,165.3184,1651.184,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7.365,0.042646566,225.172,452.744,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
7.5,0.07048184085069421,237.7906,1188.453,9,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
8.3,0.03555434,37.4506,796.9626,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
16.75,0.105068444,156.66299999999995,2816.334000000001,11,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
10.695,0.060912865,173.8712,4570.0512,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
5.88,0.02488732,147.5392,2684.5056,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
12.6,0.024194731,36.1874,423.4488,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
10.695,0.01141595,74.0038,1034.6532,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
17.85,0.018023997,95.9094,2285.0256,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
19.75,0.012499004,188.0872,2458.1336,4,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
7.97,0.036045991,107.5596,431.4384,15,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
7.685,0.044607722,145.976,585.904,28,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
15.7,0.16098885,57.8562,651.8182,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
15.1,0.055793586,139.7496,3952.1888,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
6.63,0.104445322,167.25,1830.95,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
8.6,0.032687702,140.9154,1134.5232,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
19.25,0.026949462999999996,197.71099999999998,4910.275,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
13.0,0.041909345,255.0014,5865.0322,11,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
5.98,0.04363058,148.2418,1618.5598,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
6.03,0.07048184085069421,175.1028,1593.9252,14,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
13.8,0.014793124,88.5172,2408.8644,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
16.5,0.065928735,183.0292,8209.314,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
13.65,0.01583438,228.5668,3225.1352,28,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
16.1,0.159728395,34.3558,271.6464,16,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
20.1,0.014925407,143.4154,3545.385,26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
9.17,0.10289312099999999,141.947,4008.116,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
10.895,0.020951848000000002,255.3672,767.0016,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
5.325,0.07048184085069421,55.8298,485.3682,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
12.85,0.10810260599999999,233.3642,3950.1914,26,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
11.3,0.07048184085069421,196.8426,593.2278,28,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
15.35,0.073697713,91.912,559.2719999999998,6,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
16.7,0.091437584,64.3168,127.8336,15,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
13.3,0.009581155,64.95100000000001,1644.526,16,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
17.35,0.035997636,78.6618,80.5618,28,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
6.67,0.12332588,90.2514,974.0654,26,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
20.5,0.112584813,192.0478,1549.9824,14,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
15.1,0.019930418000000002,131.531,2856.282,9,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
17.0,0.126244059,124.6362,3900.9222,16,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
8.42,0.030905215,227.6352,2748.4224,11,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
15.2,0.104365283,177.1054,3151.8972,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
17.0,0.087387669,125.073,369.519,15,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
17.6,0.053481818,47.806000000000004,1071.938,6,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
18.0,0.073306615,155.0972,3894.93,14,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
14.6,0.043021542,196.9084,595.2252,15,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
5.8,0.13169655,89.4172,2498.0816,6,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
9.8,0.09083415800000001,192.2478,4068.7038,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
